1,2,0,129.6657058,2,0,0.986874,4.439406799,11,3
1,2,0,99.43663228,2,0,0.8359603,4.41578556,5,3
1,2,0,75.81680064,2,0,0.9752083,0.278631287,5,3
1,2,0,182.9035826,3,0,0.8699908,8.014122301,4,3
1,2,0,88.20364334,2,0,0.9734664,0.27770216,7,3
1,2,0,795.637785,1,0,0.8599208,0.01810029,3,4
1,2,0,108.1968231,2,0,0.7957297,2.566861295,5,4
1,2,0,93.00654827,3,0,1.0851779,4.602128199,5,4
1,2,0,93.91276338,3,0,1.0259731,3.013452226,3,4
1,2,0,113.3561584,3,0,0.8835792,3.051236464,6,6
1,2,0,95.18006099,2,0,0.8587941,3.083434796,5,6
1,2,0,140.9356342,3,0,0.8771697,4.331794909,6,5
1,2,0,161.0093327,2,0,0.9463136,7.814121427,4,5
1,2,0,104.3147031,2,0,1.1201405,0.234567475,5,5
1,2,0,83.59069017,3,0,1.0379542,4.825785942,7,5
1,2,0,340.4879369,3,0,0.9042598,0.311129363,1,1
1,2,0,107.2524888,3,0,1.0977791,2.991780972,1,1
1,2,0,120.2262971,3,0,0.8608715,4.261639243,5,1
1,2,0,118.2464107,2,0,1.1677406,0.190537542,3,1
1,2,0,176.0386852,3,0,0.9749518,0.193185273,1,1
1,2,0,133.417259,2,0,1.1432384,0.203013808,5,16
1,2,0,146.2931157,2,0,0.8983216,0.316724287,4,16
1,2,0,116.3193224,3,0,0.996957,7.218180882,7,16
1,2,0,107.2827887,2,0,0.9489604,0.231132031,5,16
1,2,0,103.4109604,3,0,1.0340872,2.988992575,5,16
1,2,0,121.1696898,2,0,0.9029665,0.241683611,4,16
1,2,0,62,3,0,0.8775208,4.335843733,7,8
1,2,0,77.2419659,3,0,0.90503,4.687922862,7,8
1,2,0,70,3,0,1.1765888,2.782515905,7,8
1,2,0,72.10821189,3,0,1.0240161,2.98096603,7,8
1,6,1,158.2836789,3,2,1.1028577,1.889811264,34,34
1,6,1,329.5774156,2,1,0.9237739,3.215036202,16,36
1,6,1,321.2544764,2,1,0.988864,3.018659931,16,36
1,6,1,174.7625008,3,2,0.9907917,0.806940139,34,39
1,6,1,164.0666667,3,2,0.9724326,1.027705303,34,39
1,6,1,178.2333333,2,2,0.9861311,1.651613974,35,39
1,6,1,75.7,2,2,1.0295846,1.566305861,28,41
1,6,1,92.56666667,2,2,0.920759,1.619611314,37,41
1,6,1,136.4333333,3,2,1.0770284,1.779535547,34,41
1,6,1,56.33333333,2,2,1.1795203,1.450730496,37,41
1,6,1,158.2836789,3,2,0.9939551,1.889811264,34,34
1,6,1,158.2836789,3,2,1.0519887,1.889811264,34,34
1,6,1,158.2836789,3,2,1.0210473,1.889811264,34,34
1,6,1,158.2836789,3,2,0.996316,1.889811264,34,34
1,6,1,158.2836789,3,2,1.0447906,1.889811264,34,34
1,6,1,158.2836789,3,2,0.9942656,1.889811264,34,34
